
=== Stutter monitor started at 2026-05-29T09:57:42 | user_dir=C:/Users/admin/AppData/Roaming/Godot/app_userdata/高能⭐宇宙⭐大爆炸 ===
2026-05-29T10:00:22 | reason=single_frame_over_budget label= fps=30.0 frames=24 seconds=0.040 max_frame_ms=40.12 budget_elapsed_ms=0.90 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=8 nodes=1072 score=100 hp=100 elapsed=58.44
2026-05-29T10:00:23 | reason=single_frame_over_budget label= fps=30.0 frames=4 seconds=0.054 max_frame_ms=54.13 budget_elapsed_ms=0.70 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=8 nodes=1071 score=100 hp=100 elapsed=59.11
2026-05-29T10:00:23 | reason=single_frame_over_budget label= fps=30.0 frames=27 seconds=0.034 max_frame_ms=54.13 budget_elapsed_ms=0.95 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=8 nodes=1071 score=100 hp=100 elapsed=59.56
2026-05-29T10:00:24 | reason=single_frame_over_budget label= fps=30.0 frames=9 seconds=0.084 max_frame_ms=84.23 budget_elapsed_ms=0.69 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=20 projectiles=8 nodes=1071 score=100 hp=100 elapsed=60.23
2026-05-29T10:00:25 | reason=single_frame_over_budget label= fps=30.0 frames=6 seconds=0.049 max_frame_ms=49.49 budget_elapsed_ms=0.69 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=21 projectiles=9 nodes=1081 score=100 hp=100 elapsed=61.17
2026-05-29T10:00:25 | reason=single_frame_over_budget label= fps=30.0 frames=8 seconds=0.045 max_frame_ms=49.49 budget_elapsed_ms=0.76 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=22 projectiles=9 nodes=1085 score=100 hp=100 elapsed=61.24
2026-05-29T10:00:25 | reason=single_frame_over_budget label= fps=30.0 frames=9 seconds=0.038 max_frame_ms=49.49 budget_elapsed_ms=0.69 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=23 projectiles=9 nodes=1088 score=100 hp=100 elapsed=61.28
2026-05-29T10:00:25 | reason=single_frame_over_budget label= fps=30.0 frames=10 seconds=0.043 max_frame_ms=49.49 budget_elapsed_ms=0.75 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=24 projectiles=9 nodes=1091 score=100 hp=100 elapsed=61.32
2026-05-29T10:00:25 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.034 max_frame_ms=49.49 budget_elapsed_ms=0.87 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=25 projectiles=9 nodes=1095 score=100 hp=100 elapsed=61.36
2026-05-29T10:00:25 | reason=single_frame_over_budget label= fps=30.0 frames=12 seconds=0.040 max_frame_ms=49.49 budget_elapsed_ms=0.70 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=26 projectiles=8 nodes=1096 score=100 hp=100 elapsed=61.40
2026-05-29T10:00:25 | reason=single_frame_over_budget label= fps=30.0 frames=13 seconds=0.041 max_frame_ms=49.49 budget_elapsed_ms=0.77 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=9 nodes=1103 score=100 hp=100 elapsed=61.44
2026-05-29T10:00:27 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path fps=0.0 frames=0 seconds=0.074 max_frame_ms=73.55 budget_elapsed_ms=74.27 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=6 nodes=1094 score=100 hp=100 elapsed=62.85
2026-05-29T10:00:27 | reason=single_frame_over_budget label= fps=30.0 frames=30 seconds=0.211 max_frame_ms=210.94 budget_elapsed_ms=0.68 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=6 nodes=1093 score=100 hp=100 elapsed=62.99
2026-05-29T10:00:27 | reason=low_fps_window label= fps=29.6 frames=30 seconds=1.015 max_frame_ms=210.94 budget_elapsed_ms=2.46 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=6 nodes=1093 score=100 hp=100 elapsed=62.99
2026-05-29T10:00:27 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.051 max_frame_ms=51.35 budget_elapsed_ms=0.78 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1096 score=100 hp=100 elapsed=63.04
2026-05-29T10:00:27 | reason=single_frame_over_budget label= fps=30.0 frames=2 seconds=0.042 max_frame_ms=51.35 budget_elapsed_ms=1.24 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1096 score=100 hp=100 elapsed=63.09
2026-05-29T10:00:27 | reason=single_frame_over_budget label= fps=30.0 frames=3 seconds=0.038 max_frame_ms=51.35 budget_elapsed_ms=0.82 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1096 score=100 hp=100 elapsed=63.13
2026-05-29T10:00:27 | reason=single_frame_over_budget label= fps=30.0 frames=4 seconds=0.035 max_frame_ms=51.35 budget_elapsed_ms=0.91 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1095 score=100 hp=100 elapsed=63.16
2026-05-29T10:00:27 | reason=single_frame_over_budget label= fps=30.0 frames=5 seconds=0.037 max_frame_ms=51.35 budget_elapsed_ms=0.86 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1095 score=100 hp=100 elapsed=63.20
2026-05-29T10:00:27 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path fps=0.0 frames=0 seconds=0.108 max_frame_ms=108.39 budget_elapsed_ms=109.15 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1095 score=100 hp=100 elapsed=63.20
2026-05-29T10:00:27 | reason=single_frame_over_budget label= fps=30.0 frames=6 seconds=0.276 max_frame_ms=275.72 budget_elapsed_ms=1.36 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1095 score=100 hp=100 elapsed=63.34
2026-05-29T10:00:27 | reason=single_frame_over_budget label= fps=30.0 frames=7 seconds=0.069 max_frame_ms=275.72 budget_elapsed_ms=1.18 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1113 score=100 hp=100 elapsed=63.40
2026-05-29T10:00:27 | reason=single_frame_over_budget label= fps=30.0 frames=8 seconds=0.058 max_frame_ms=275.72 budget_elapsed_ms=0.79 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1113 score=100 hp=100 elapsed=63.47
2026-05-29T10:00:27 | reason=single_frame_over_budget label= fps=30.0 frames=9 seconds=0.053 max_frame_ms=275.72 budget_elapsed_ms=1.75 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1112 score=100 hp=100 elapsed=63.53
2026-05-29T10:00:28 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path fps=0.0 frames=0 seconds=0.082 max_frame_ms=81.78 budget_elapsed_ms=83.06 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1112 score=100 hp=100 elapsed=63.53
2026-05-29T10:00:28 | reason=single_frame_over_budget label= fps=30.0 frames=10 seconds=0.267 max_frame_ms=275.72 budget_elapsed_ms=1.82 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1111 score=100 hp=100 elapsed=63.67
2026-05-29T10:00:28 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.045 max_frame_ms=275.72 budget_elapsed_ms=0.82 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=8 nodes=1114 score=100 hp=100 elapsed=63.71
2026-05-29T10:00:28 | reason=single_frame_over_budget label= fps=30.0 frames=12 seconds=0.045 max_frame_ms=275.72 budget_elapsed_ms=1.11 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=8 nodes=1114 score=100 hp=100 elapsed=63.76
2026-05-29T10:00:28 | reason=low_fps_window label= fps=11.8 frames=12 seconds=1.016 max_frame_ms=275.72 budget_elapsed_ms=2.87 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=8 nodes=1114 score=100 hp=100 elapsed=63.76
2026-05-29T10:00:28 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.056 max_frame_ms=56.06 budget_elapsed_ms=0.85 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1111 score=100 hp=100 elapsed=63.81
2026-05-29T10:00:28 | reason=single_frame_over_budget label= fps=30.0 frames=2 seconds=0.043 max_frame_ms=56.06 budget_elapsed_ms=1.26 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1111 score=100 hp=100 elapsed=63.86
2026-05-29T10:00:28 | reason=frame_budget_defer label=DesignedEnemy.build_obstacle_path fps=0.0 frames=0 seconds=0.116 max_frame_ms=116.43 budget_elapsed_ms=118.68 deferred=1 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1111 score=100 hp=100 elapsed=63.86
2026-05-29T10:00:28 | reason=single_frame_over_budget label= fps=30.0 frames=3 seconds=0.379 max_frame_ms=379.17 budget_elapsed_ms=1.03 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=6 nodes=1110 score=100 hp=100 elapsed=64.01
2026-05-29T10:00:28 | reason=single_frame_over_budget label= fps=30.0 frames=4 seconds=0.041 max_frame_ms=379.17 budget_elapsed_ms=1.14 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1113 score=100 hp=100 elapsed=64.11
2026-05-29T10:00:28 | reason=single_frame_over_budget label= fps=30.0 frames=5 seconds=0.036 max_frame_ms=379.17 budget_elapsed_ms=0.74 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=6 nodes=1109 score=100 hp=100 elapsed=64.14
2026-05-29T10:00:29 | reason=single_frame_over_budget label= fps=30.0 frames=18 seconds=0.078 max_frame_ms=379.17 budget_elapsed_ms=0.89 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=6 nodes=1106 score=100 hp=100 elapsed=64.56
2026-05-29T10:00:29 | reason=single_frame_over_budget label= fps=30.0 frames=19 seconds=0.033 max_frame_ms=379.17 budget_elapsed_ms=0.78 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1109 score=100 hp=100 elapsed=64.59
2026-05-29T10:00:29 | reason=low_fps_window label= fps=19.0 frames=19 seconds=1.002 max_frame_ms=379.17 budget_elapsed_ms=2.53 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1109 score=100 hp=100 elapsed=64.59
2026-05-29T10:00:29 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.039 max_frame_ms=38.77 budget_elapsed_ms=1.20 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1109 score=100 hp=100 elapsed=64.63
2026-05-29T10:00:31 | reason=single_frame_over_budget label= fps=30.0 frames=24 seconds=0.285 max_frame_ms=285.35 budget_elapsed_ms=0.72 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=10 nodes=1100 score=100 hp=100 elapsed=66.38
2026-05-29T10:00:31 | reason=low_fps_window label= fps=26.7 frames=27 seconds=1.010 max_frame_ms=285.35 budget_elapsed_ms=0.84 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=11 nodes=1104 score=100 hp=100 elapsed=66.46
2026-05-29T10:00:31 | reason=single_frame_over_budget label= fps=30.0 frames=17 seconds=0.075 max_frame_ms=75.38 budget_elapsed_ms=0.80 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=11 nodes=1103 score=100 hp=100 elapsed=66.96
2026-05-29T10:00:32 | reason=single_frame_over_budget label= fps=30.0 frames=31 seconds=0.043 max_frame_ms=75.38 budget_elapsed_ms=0.74 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=9 nodes=1099 score=100 hp=100 elapsed=67.38
2026-05-29T10:00:32 | reason=single_frame_over_budget label= fps=30.0 frames=32 seconds=0.034 max_frame_ms=75.38 budget_elapsed_ms=0.73 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=8 nodes=1096 score=100 hp=100 elapsed=67.42
2026-05-29T10:00:32 | reason=single_frame_over_budget label= fps=30.0 frames=33 seconds=0.037 max_frame_ms=75.38 budget_elapsed_ms=0.76 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=8 nodes=1095 score=100 hp=100 elapsed=67.45
2026-05-29T10:00:32 | reason=single_frame_over_budget label= fps=30.0 frames=1 seconds=0.035 max_frame_ms=35.18 budget_elapsed_ms=0.87 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1093 score=100 hp=100 elapsed=67.49
2026-05-29T10:00:32 | reason=single_frame_over_budget label= fps=30.0 frames=2 seconds=0.051 max_frame_ms=50.51 budget_elapsed_ms=0.90 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=7 nodes=1095 score=100 hp=100 elapsed=67.54
2026-05-29T10:00:32 | reason=single_frame_over_budget label= fps=30.0 frames=7 seconds=0.041 max_frame_ms=50.51 budget_elapsed_ms=0.96 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=6 nodes=1090 score=100 hp=100 elapsed=67.71
2026-05-29T10:00:32 | reason=single_frame_over_budget label= fps=30.0 frames=15 seconds=0.057 max_frame_ms=56.97 budget_elapsed_ms=0.87 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1084 score=100 hp=100 elapsed=67.97
2026-05-29T10:00:33 | reason=single_frame_over_budget label= fps=30.0 frames=4 seconds=0.042 max_frame_ms=42.41 budget_elapsed_ms=0.76 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1082 score=100 hp=100 elapsed=68.58
2026-05-29T10:00:33 | reason=single_frame_over_budget label= fps=30.0 frames=5 seconds=0.034 max_frame_ms=42.41 budget_elapsed_ms=0.74 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1082 score=100 hp=100 elapsed=68.61
2026-05-29T10:00:34 | reason=single_frame_over_budget label= fps=30.0 frames=7 seconds=0.046 max_frame_ms=46.17 budget_elapsed_ms=0.69 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1084 score=100 hp=100 elapsed=69.68
2026-05-29T10:00:34 | reason=single_frame_over_budget label= fps=30.0 frames=8 seconds=0.034 max_frame_ms=46.17 budget_elapsed_ms=0.93 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1083 score=100 hp=100 elapsed=69.72
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=25 seconds=0.033 max_frame_ms=46.17 budget_elapsed_ms=0.83 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1085 score=100 hp=100 elapsed=70.22
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=26 seconds=0.042 max_frame_ms=46.17 budget_elapsed_ms=1.40 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1084 score=100 hp=100 elapsed=70.25
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=27 seconds=0.041 max_frame_ms=46.17 budget_elapsed_ms=0.92 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1083 score=100 hp=100 elapsed=70.29
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=28 seconds=0.066 max_frame_ms=66.07 budget_elapsed_ms=0.81 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1083 score=100 hp=100 elapsed=70.36
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=29 seconds=0.044 max_frame_ms=66.07 budget_elapsed_ms=1.44 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=5 nodes=1085 score=100 hp=100 elapsed=70.41
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=30 seconds=0.046 max_frame_ms=66.07 budget_elapsed_ms=1.85 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=5 nodes=1085 score=100 hp=100 elapsed=70.46
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=31 seconds=0.039 max_frame_ms=66.07 budget_elapsed_ms=1.02 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=5 nodes=1085 score=100 hp=100 elapsed=70.50
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=3 seconds=0.034 max_frame_ms=33.54 budget_elapsed_ms=1.42 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=5 nodes=1085 score=100 hp=100 elapsed=70.60
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=4 seconds=0.036 max_frame_ms=36.20 budget_elapsed_ms=0.78 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=5 nodes=1085 score=100 hp=100 elapsed=70.63
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=5 seconds=0.034 max_frame_ms=36.20 budget_elapsed_ms=0.86 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=6 nodes=1089 score=100 hp=100 elapsed=70.67
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=6 seconds=0.039 max_frame_ms=39.45 budget_elapsed_ms=1.36 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=6 nodes=1089 score=100 hp=100 elapsed=70.70
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=7 seconds=0.040 max_frame_ms=40.08 budget_elapsed_ms=1.72 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=6 nodes=1088 score=100 hp=100 elapsed=70.74
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=8 seconds=0.043 max_frame_ms=42.80 budget_elapsed_ms=0.81 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=6 nodes=1087 score=100 hp=100 elapsed=70.78
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=9 seconds=0.047 max_frame_ms=46.65 budget_elapsed_ms=0.77 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=5 nodes=1085 score=100 hp=100 elapsed=70.82
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=10 seconds=0.039 max_frame_ms=46.65 budget_elapsed_ms=1.18 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1083 score=100 hp=100 elapsed=70.86
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=11 seconds=0.037 max_frame_ms=46.65 budget_elapsed_ms=1.89 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1083 score=100 hp=100 elapsed=70.90
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=12 seconds=0.041 max_frame_ms=46.65 budget_elapsed_ms=1.16 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=5 nodes=1086 score=100 hp=100 elapsed=70.94
2026-05-29T10:00:35 | reason=single_frame_over_budget label= fps=30.0 frames=13 seconds=0.039 max_frame_ms=46.65 budget_elapsed_ms=1.60 deferred=0 scene=ExploreRoom path=res://scenes/gameplay/explore/ExploreRoom.tscn enemies=27 projectiles=4 nodes=1084 score=100 hp=100 elapsed=70.97
